,title,state,time,content
685,合肥发生酒精消毒后开空调引发爆炸事件？,谣言,2020-02-14,　　近日，有一条“肥东县恒大绿洲用酒精全屋消毒后开空调，引起爆炸”的消息在微信群、朋友圈内传播，并配了一条楼房火灾的视频。记者2月12日从合肥市消防救援支队了解到，该小区近期并未发生火灾。此外，经过核实比对，上述网传消息为假消息，并在杭州等地有不同版本的谣言。　　经过视频比对，该视频中的火灾实为2020年2月5日9时许，江苏句容市维也纳花园D栋1楼一处门面房发生火灾。对此，消防部门呼吁市民不信谣，不传谣。　　据介绍，实验证明要引燃医用酒精蒸汽，需要同时具备以下两个条件：一是相对密闭的环境，或具有较高的酒精浓度；二是较大的点火能量或较高的温度。也就是说，在家庭少量使用酒精消毒时，当建筑物室内有较大空间，并有开窗条件的情况下，使用75%的医用酒精喷洒墙壁、门把手、地面、鞋底时，酒精蒸汽容易扩散到室内整个空间，蒸气浓度低，只要避开点火源就不太容易同时具备以上两个条件。　　安全事故无大小，为预防火灾事故发生的可能，消防部门也建议市民在酒精消毒时注意安全。　　1.使用酒精消毒时，要避开点火源。避免在厨房等有明火、高温设备的地方进行酒精消毒，严禁在喷洒的同时抽烟。　　2.使用酒精消毒时，要避免在相对密闭的较小空间内使用大量医用酒精，避免形成高浓度的酒精蒸汽，从而引发火灾或爆炸。　　3.家中不宜存放大量医用酒精，家中的瓶装医用酒精要避免靠近灶台、暖气等热源，也要避免阳光直射。　　4.使用75%的医用酒精进行消毒时，既不轻信谣传的危险性，也不盲目大量喷洒，科学合理使用是可行的。　　另外，部分网友使用稀释的84消毒液进行消毒，从消防安全性来讲，比酒精更安全。但要避免与洁厕灵同时使用，因为二者会反应生成有毒性的氯气。
686,郑州市发布“紧急通知”三人同行被查？,谣言,2020-02-14,　　13日，有网民在微信及微博中传播落款为“郑州市新型冠状病毒感染的肺炎疫情防控指挥部宣”的所谓通知：“明天起纠察队上街，发现三人以上外边同行者查处，一律拘留，明天开始全市禁止机动车上路”等不实信息，引起不明真相的网民大量转发。　　经核实，系谣言，目前郑州市并未发布此内容的紧急通知。在此提醒广大网民：交通管制、城市管理等相关信息，请以相关政府部门的公告为准，不可轻信传播微信群、朋友圈的小道消息。当前，新冠肺炎疫情防控正处于关键期，每一个人都是战“疫”的一员，请务必树立法治意识，增强辨别能力，不信谣、不造谣、不传谣，未经证实、核实的信息不要盲目传播，共同维护健康有序的网络环境和社会秩序。对于故意编造谣言扰乱公共秩序者，公安机关将依法严厉打击。
687,重庆部分区县加油站限量供应？,谣言,2020-02-13,　　近日，在重庆当地流传着一则“XX区/XX县加油站成品油限量供应”的消息，引起广大市民关注。
688,海口一小区用酒精全屋消毒后开空调爆炸？,谣言,2020-02-13,　　近日，海口一些市民的微信朋友圈流传一条“海口一小区业主用酒精全屋消毒后开空调爆炸”的视频，引起了海口市民关注。　　2月10日，海南日报记者向海口消防部门核实，相关工作人员表示，近期并未接到类似火警，该小区并非海口小区。　　据悉，谣言视频几日前就开始在微博、朋友圈等平台流传，当时的谣言称事发地点为武汉某小区，后经武汉媒体核实，该小区实则在江苏省。　　海口消防部门提醒广大市民甄别信息，不造谣、不信谣、不传谣！
689,12日上海疫情大爆发，新增3000例？,谣言,2020-02-13,　　2月13日，一段微信群聊天记录的录屏视频在网络上疯传。视频中播放了3段共74秒语音聊天记录，让人听了不由得震惊。语音讲述中，一中年男子用上海话，称自己经营的店铺被市场监管部门强制关闭。而据市场监管部门的“朋友”向其转述，关其店铺的原因是“上海疫情大爆发”，“上海昨天出来3000多例，但这个数据不会公布”。男子还呼吁群内的其他人，“可以请假的请假，太太平平呆在屋里”。此外，该男子还称“学校开学时间也延迟到5月1日”，用来佐证事情的严重程度。与此一同流传的还有一张模糊的“《**商户告知书》”。截图　　据“上海发布”微信公众号通报，上海2月12日新增新冠肺炎确诊病例为7例。还有3000例不能公布？对此，解放日报·上观新闻记者向上海市卫健委求证，对方听完断然否认，称“没有的事”。卫健委表示，目前上海每天通过新闻发布会以及上海发布等渠道，两次发布疫情信息，不仅公布确诊病例数量，还公布涉及区域和场所情况，信息公开透明有目共睹。　　另据上海市公安局官方微博“@警民直通车-上海”称，警方高度重视，已第一时间找到发布人，其称因自己的宠物店被市场监督部门劝导暂缓营业，而在微信群中故意编造相关不实言论。目前，此事正在进一步调查中。　　事实上，新增3000例这一说法稍加辨别就知道可信度极低。在微博上，不少上海网友已在主动出面“辟谣”。如网友“@Sunny_帅哥妈咪”说，“上海真要有三千人感染，你平时那些医生朋友护士朋友医院挂号朋友不告诉你，第一个告诉你的是朋友圈里开店的？”网友“刘问问黎黎”说，“有人传上海昨天新增3000例？（上海）两百多个街道、镇，意味着平均一个新增15个？你和你的亲戚朋友会看不到到处都有穿着防护服的消毒人员？到处都是负压救护车？总有人宁愿相信阿猫阿狗的朋友圈，也不愿意用简单的逻辑思维想一想”。　　至于该视频网友所说的“学校开学时间也延迟到5月1日”一事，解放日报·上观新闻昨天就进行了求证。据上海市教委指出，目前确定的消息只有2月底前不开学。至于什么时间开学、以什么形式开学，目前市教委正在会同各区教育局指导各级各类学校做好细致全面的开学方案和准备工作，做到“一校一策”。方案仍在制订中，需要视疫情的发展而定。但2月底前，肯定会提前通知家长。　　上海辟谣平台提醒，疫情当前，不断有人炮制各类虚假消息博眼球。谣言止于智者，请上海市民提高辨别能力，不信谣，更不传谣；提醒身边亲友注意安全无可厚非，但切勿相信和传播小道消息，造成恐慌。
690,网传瑞安市疾控中心海外采购员被骗巨款？,谣言,2020-02-13,　　近日，一位自称瑞安市疾控中心紧急物资海外采购人员的网友在朋友圈发布的留言被流传，大致内容为“其巨额采购款被骗，希望在意温州亲人查找”。2月13日上午，记者通过多方联系，还原事情真相。　　记者联系了瑞安市疾控中心以及温州市达康医疗器械有限公司。该名为林春联的采购人员系受温州市达康医疗器械有限公司委托采购海外物资，属商业行为，并非受瑞安市疾控中心委托。 记者电话联系了林春联，林春联是义乌佩联进出口有限公司的负责人，她说：“本人并非瑞安市疾控中心海外物资采购人员，物资采购是自己与达康医疗器械有限公司的商业行为，后自己又委托宋某采购。当时发了帖子后第一时间就撤回了，但微信群转发太快了，没想到因为我的潦草态度造成了这么大的负面影响。目前，已与宋某取得了联系，相关事项正在沟通对接中。”她郑重地道歉：“对不起！我给瑞安市疾控中心带来了困扰！”
691,福州市中医院领导及接诊的医生与护士要被隔离了？,谣言,2020-02-13,　　2月12日，福州市卫健委公布了《福州市新型冠状病毒肺炎疫情情况》。情况指出：2月11日0-24时，福州市新增新型冠状病毒肺炎确诊病例1例，为鼓楼区病例。福州卫健委官方网站截图　　接着，福州市鼓楼区政府网站公布了该病例的活动轨迹。福州市鼓楼区人民政府网站截图　　该病例成为福州市民热议的话题。同时网络热传这样一则消息，消息称：中医院的领导以及与该病例接触的医生和护士都要隔离了。谣言截图　　这是真的吗？　　网络辟谣举报平台记者核实，网传消息系谣言。　　2月12日，福州市中医院官方微信公众号以及官方网站都发布了《关于我院接诊一名新冠肺炎确诊病例的情况说明》文章对网传消息进行澄清。福州市中医院微信公众号文章截图福州市中医院官方网站文章截图　　情况说明特别点出：该院在收治该患者过程中，严格按照国家相关规定进行防护，并于第一时间严格按规范对医疗场所进行了消毒。经省、市、区疾控中心现场流行病学调查，此次诊疗过程中该患者接触人员均未被判定为密切接触者。　　所以，在真相面前，谣言不攻自破了。　　网友纷纷点赞市中医院：　　@莫争Mozen：医者仁心，祝福一切平安！　　@阿不来鹏：多亏福州中医院及时发现，及时隔离，把传染降低到了最低限度！为医护人员点赞！　　@芳草：为中医院点赞对79岁患者及时收诊、隔离、转移专科医院，以防二次传播！　　@朱文成：医院做好防护就可以了，有病人就应该收治。　　网络辟谣举报平台提醒：面对网上海量信息，广大网民要保持冷静，不可随意转发，以免成为谣言助推手。一定要关注官方平台，获取权威、准确的信息。
692,将衣物放到整理箱密封，4小时后病毒就死了？,谣言,2020-02-13,　　近日，网上流传着一种衣物消毒办法，“在家门口放一个整理箱，出门回家以后，把衣服裤子脱下来，反叠后放在整理箱内，将盖子盖好，密封起来，过四五个小时，细菌就都死透了。这个细菌害怕没有空气，等细菌都死透了，再去洗衣服，医院的朋友告诉我的。这个方法是时下最有效的杀死细菌的办法。”
693,发热就意味着新冠病毒感染？,误区,2020-02-16,
694,武汉一男子将口罩喷酒精后，遇84消毒瞬间死亡？,谣言,2020-02-13,　　近日，网传“武汉盘龙城一小区男子把口罩喷酒精后佩戴，坐电梯时，遇电梯84消毒，瞬间晕倒死亡”，该消息在网络上广泛传播，引起市民关注。
